Year,GlobalTempAnomaly,CO2Concentration,OceanHeatContent,SeaLevelRise
2019.131506849315,0.944,411.04,82.89,99.93
2019.1342465753426,1.003,411.01,82.89,99.93
2019.13698630137,0.964,411.0,82.9,99.94
2019.1397260273973,0.952,411.11,82.89,99.94
2019.1424657534246,0.994,411.08,82.9,99.94
2019.145205479452,0.991,411.06,82.9,99.95
2019.1479452054793,0.975,411.02,82.9,99.95
2019.150684931507,0.974,411.1,82.9,99.95
2019.1534246575343,1.001,411.0,82.9,99.95
2019.1561643835616,0.978,411.04,82.88,99.96
2019.158904109589,1.017,410.97,82.9,99.96
2019.1616438356164,0.981,411.05,82.89,99.96
2019.164383561644,0.954,411.18,82.94,99.96
2019.1671232876713,0.947,411.11,82.94,99.97
2019.1698630136987,0.999,411.2,82.96,99.97
2019.172602739726,0.969,411.18,82.95,99.97
2019.1753424657534,1.015,411.25,82.94,99.98
2019.1780821917807,0.987,411.14,82.94,99.98
2019.1808219178083,0.994,411.26,82.95,99.98
2019.1835616438357,0.978,411.14,82.94,99.98
2019.186301369863,0.979,411.13,82.97,99.99
2019.1890410958904,0.954,411.15,82.96,99.99
2019.1917808219177,0.99,411.11,82.95,99.99
2019.194520547945,1.002,411.11,82.95,99.99
2019.1972602739727,0.977,411.1,82.94,100.0
2019.2,1.008,411.09,82.94,100.0
2019.2027397260274,1.008,411.08,82.97,100.0
2019.2054794520548,0.939,411.12,82.96,100.01
2019.2082191780821,0.956,411.18,82.96,100.01
2019.2109589041097,0.981,411.13,82.95,100.01
2019.213698630137,1.005,411.23,82.95,100.01
2019.2164383561644,1.006,411.13,82.95,100.02
2019.2191780821918,0.984,411.08,82.95,100.02
2019.2219178082191,0.991,411.15,82.95,100.02
2019.2246575342465,0.975,411.09,82.96,100.02
2019.227397260274,0.97,411.09,82.92,100.03
2019.2301369863014,0.986,411.04,82.94,100.03
2019.2328767123288,0.986,411.17,82.94,100.03
2019.2356164383561,0.994,411.13,82.95,100.04
2019.2383561643835,0.982,411.1,82.94,100.04
2019.2410958904109,0.958,411.26,82.94,100.04
2019.2438356164384,0.991,411.16,82.93,100.04
2019.2465753424658,0.972,411.26,83.01,100.05
2019.2493150684932,0.999,411.25,83.02,100.05
2019.2520547945205,0.946,411.29,82.99,100.05
2019.2547945205479,0.957,411.29,83.0,100.05
2019.2575342465752,0.962,411.27,82.99,100.06
2019.2602739726028,0.987,411.28,83.01,100.06
2019.2630136986302,1.003,411.31,83.01,100.06
2019.2657534246575,0.99,411.12,82.99,100.07
2019.268493150685,0.983,411.27,82.99,100.07
2019.2712328767122,0.973,411.34,83.0,100.07
2019.2739726027398,0.971,411.21,83.0,100.07
2019.2767123287672,0.957,411.3,82.99,100.08
2019.2794520547945,0.992,411.28,83.01,100.08
2019.282191780822,0.968,411.13,83.0,100.08
2019.2849315068493,0.982,411.2,82.99,100.08
2019.2876712328766,0.979,411.24,83.02,100.09
2019.2904109589042,0.987,411.21,83.0,100.09
2019.2931506849316,0.999,411.35,83.02,100.09
2019.295890410959,1.005,411.21,82.99,100.1
2019.2986301369863,0.999,411.26,83.01,100.1
2019.3013698630136,0.955,411.23,82.99,100.1
2019.304109589041,0.964,411.22,83.0,100.1
2019.3068493150686,0.976,411.24,83.0,100.11
2019.309589041096,0.949,411.17,83.02,100.11
2019.3123287671233,0.968,411.29,83.01,100.11
2019.3150684931506,0.971,411.29,83.01,100.12
2019.317808219178,0.95,411.24,83.01,100.12
2019.3205479452056,0.944,411.28,83.0,100.12
2019.323287671233,0.975,411.2,83.0,100.12
2019.3260273972603,0.998,411.26,82.99,100.13
2019.3287671232877,0.953,411.43,83.05,100.13
2019.331506849315,0.993,411.38,83.06,100.13
2019.3342465753424,0.985,411.41,83.05,100.13
2019.33698630137,1.014,411.39,83.04,100.14
2019.3397260273973,0.983,411.3,83.04,100.14
2019.3424657534247,0.983,411.31,83.06,100.14
2019.345205479452,0.967,411.35,83.04,100.15
2019.3479452054794,1.005,411.24,83.05,100.15
2019.3506849315067,0.995,411.32,83.04,100.15
2019.3534246575343,0.981,411.27,83.05,100.15
2019.3561643835617,0.973,411.27,83.04,100.16
2019.358904109589,0.969,411.34,83.04,100.16
2019.3616438356164,0.969,411.22,83.05,100.16
2019.3643835616438,0.986,411.35,83.05,100.16
2019.3671232876711,1.007,411.36,83.05,100.17
2019.3698630136987,0.988,411.24,83.05,100.17
2019.372602739726,0.98,411.3,83.05,100.17
2019.3753424657534,0.984,411.3,83.05,100.18
2019.3780821917808,0.966,411.3,83.03,100.18
2019.3808219178081,0.978,411.27,83.05,100.18
2019.3835616438357,0.965,411.33,83.04,100.18
2019.386301369863,0.985,411.41,83.05,100.19
2019.3890410958904,0.967,411.28,83.03,100.19
2019.3917808219178,0.969,411.39,83.05,100.19
2019.3945205479451,0.974,411.42,83.03,100.19
2019.3972602739725,0.999,411.31,83.05,100.2
2019.4,1.012,411.42,83.05,100.2
2019.4027397260274,0.986,411.41,83.05,100.2
2019.4054794520548,0.955,411.33,83.05,100.21
2019.4082191780822,0.961,411.38,83.04,100.21
2019.4109589041095,0.971,411.45,83.1,100.21
2019.4136986301369,0.986,411.48,83.1,100.21
2019.4164383561645,0.976,411.41,83.1,100.22
2019.4191780821918,0.996,411.51,83.1,100.22
2019.4219178082192,0.99,411.42,83.09,100.22
2019.4246575342465,0.974,411.29,83.09,100.22
2019.427397260274,0.958,411.4,83.1,100.23
2019.4301369863015,0.953,411.53,83.08,100.23
2019.4328767123288,0.978,411.56,83.1,100.23
2019.4356164383562,0.968,411.45,83.1,100.24
2019.4383561643835,0.984,411.53,83.12,100.24
2019.441095890411,1.007,411.48,83.1,100.24
2019.4438356164383,0.995,411.39,83.11,100.24
2019.4465753424658,0.964,411.41,83.1,100.25
2019.4493150684932,0.992,411.53,83.1,100.25
2019.4520547945206,0.971,411.41,83.12,100.25
2019.454794520548,0.979,411.45,83.09,100.25
2019.4575342465753,1.03,411.4,83.1,100.26
2019.4602739726026,1.005,411.42,83.11,100.26
2019.4630136986302,0.966,411.47,83.1,100.26
2019.4657534246576,0.96,411.44,83.11,100.27
2019.468493150685,0.951,411.4,83.09,100.27
2019.4712328767123,0.98,411.43,83.09,100.27
2019.4739726027397,0.987,411.4,83.09,100.27
2019.4767123287672,0.988,411.4,83.11,100.28
2019.4794520547946,0.997,411.43,83.11,100.28
2019.482191780822,0.992,411.42,83.12,100.28
2019.4849315068493,0.963,411.46,83.11,100.28
2019.4876712328767,1.017,411.43,83.1,100.29
2019.490410958904,0.982,411.49,83.09,100.29
2019.4931506849316,0.986,411.53,83.15,100.29
2019.495890410959,1.015,411.5,83.16,100.3
2019.4986301369863,0.974,411.52,83.15,100.3
2019.5013698630137,0.981,411.58,83.14,100.3
2019.504109589041,0.951,411.59,83.15,100.3
2019.5068493150684,1.011,411.58,83.15,100.31
2019.509589041096,1.039,411.57,83.14,100.31
2019.5123287671233,0.965,411.59,83.16,100.31
2019.5150684931507,0.973,411.57,83.14,100.32
2019.517808219178,0.973,411.58,83.13,100.32
2019.5205479452054,0.951,411.54,83.14,100.32
2019.5232876712328,0.971,411.47,83.15,100.32
2019.5260273972603,0.969,411.62,83.16,100.33
2019.5287671232877,0.965,411.49,83.16,100.33
2019.531506849315,0.987,411.45,83.13,100.33
2019.5342465753424,0.982,411.48,83.15,100.33
2019.5369863013698,0.954,411.52,83.16,100.34
2019.5397260273974,0.982,411.52,83.12,100.34
2019.5424657534247,0.989,411.52,83.14,100.34
2019.545205479452,0.986,411.55,83.14,100.35
2019.5479452054794,0.995,411.59,83.16,100.35
2019.5506849315068,0.958,411.55,83.14,100.35
2019.5534246575342,0.984,411.53,83.14,100.35
2019.5561643835617,0.967,411.54,83.15,100.36
2019.558904109589,1.003,411.6,83.15,100.36
2019.5616438356165,0.988,411.59,83.16,100.36
2019.5643835616438,0.996,411.46,83.15,100.36
2019.5671232876712,0.965,411.53,83.15,100.37
2019.5698630136985,0.962,411.48,83.16,100.37
2019.572602739726,0.984,411.52,83.15,100.37
2019.5753424657535,0.998,411.56,83.18,100.38
2019.5780821917808,0.969,411.59,83.2,100.38
2019.5808219178082,0.957,411.71,83.19,100.38
2019.5835616438355,0.984,411.69,83.2,100.38
2019.5863013698631,0.983,411.63,83.2,100.39
2019.5890410958905,0.963,411.64,83.2,100.39
2019.5917808219178,0.985,411.68,83.19,100.39
2019.5945205479452,0.997,411.63,83.2,100.39
2019.5972602739726,0.958,411.6,83.2,100.4
2019.6,0.986,411.65,83.19,100.4
2019.6027397260275,0.954,411.59,83.19,100.4
2019.6054794520549,0.995,411.57,83.21,100.41
2019.6082191780822,1.009,411.57,83.2,100.41
2019.6109589041096,0.983,411.69,83.2,100.41
2019.613698630137,0.979,411.57,83.19,100.41
2019.6164383561643,0.975,411.73,83.21,100.42
2019.6191780821919,0.976,411.67,83.21,100.42
2019.6219178082192,1.007,411.64,83.2,100.42
2019.6246575342466,0.961,411.59,83.2,100.42
2019.627397260274,0.982,411.62,83.21,100.43
2019.6301369863013,0.936,411.67,83.2,100.43
2019.6328767123289,0.959,411.53,83.21,100.43
2019.6356164383562,0.982,411.58,83.19,100.44
2019.6383561643836,1.013,411.64,83.19,100.44
2019.641095890411,0.948,411.75,83.19,100.44
2019.6438356164383,0.983,411.57,83.19,100.44
2019.6465753424657,0.978,411.62,83.2,100.45
2019.6493150684933,0.968,411.65,83.2,100.45
2019.6520547945206,0.981,411.61,83.19,100.45
2019.654794520548,0.962,411.62,83.2,100.45
2019.6575342465753,0.963,411.77,83.24,100.46
2019.6602739726027,1.008,411.68,83.25,100.46
2019.66301369863,0.986,411.81,83.23,100.46
2019.6657534246576,1.01,411.71,83.26,100.47
2019.668493150685,1.006,411.73,83.25,100.47
2019.6712328767123,1.0,411.74,83.25,100.47
2019.6739726027397,0.985,411.78,83.26,100.47
2019.676712328767,0.986,411.77,83.26,100.48
2019.6794520547944,0.963,411.68,83.25,100.48
2019.682191780822,1.002,411.81,83.25,100.48
2019.6849315068494,0.964,411.73,83.23,100.48
2019.6876712328767,0.942,411.75,83.23,100.49
2019.690410958904,1.014,411.75,83.25,100.49
2019.6931506849314,0.964,411.68,83.25,100.49
2019.695890410959,0.983,411.79,83.26,100.5
2019.6986301369864,0.939,411.73,83.25,100.5
2019.7013698630137,0.99,411.77,83.24,100.5
2019.704109589041,0.969,411.75,83.25,100.5
2019.7068493150684,0.996,411.79,83.25,100.51
2019.7095890410958,0.964,411.76,83.25,100.51
2019.7123287671234,1.013,411.66,83.25,100.51
2019.7150684931507,0.961,411.72,83.26,100.52
2019.717808219178,0.948,411.69,83.25,100.52
2019.7205479452055,1.019,411.7,83.24,100.52
2019.7232876712328,0.962,411.69,83.25,100.52
2019.7260273972602,0.985,411.72,83.25,100.53
2019.7287671232878,0.972,411.69,83.25,100.53
2019.731506849315,0.999,411.71,83.24,100.53
2019.7342465753425,0.953,411.72,83.24,100.53
2019.7369863013698,0.976,411.78,83.26,100.54
2019.7397260273972,0.984,411.83,83.29,100.54
2019.7424657534248,0.975,411.84,83.32,100.54
2019.7452054794521,0.973,411.73,83.3,100.55
2019.7479452054795,1.006,411.85,83.31,100.55
2019.7506849315068,0.99,411.84,83.3,100.55
2019.7534246575342,0.977,411.83,83.29,100.55
2019.7561643835616,0.977,411.92,83.3,100.56
2019.7589041095891,0.991,411.89,83.3,100.56
2019.7616438356165,0.973,411.87,83.29,100.56
2019.7643835616439,0.957,411.84,83.31,100.56
2019.7671232876712,0.974,411.84,83.31,100.57
2019.7698630136986,0.986,411.84,83.29,100.57
2019.772602739726,0.96,411.84,83.29,100.57
2019.7753424657535,0.938,411.83,83.29,100.58
2019.7780821917809,0.951,411.92,83.29,100.58
2019.7808219178082,1.012,411.9,83.28,100.58
2019.7835616438356,0.972,411.86,83.3,100.58
2019.786301369863,0.936,411.86,83.29,100.59
2019.7890410958903,0.989,411.85,83.29,100.59
2019.7917808219179,0.967,411.86,83.32,100.59
2019.7945205479452,0.975,411.81,83.3,100.59
2019.7972602739726,0.954,411.85,83.31,100.6
2019.8,0.977,411.89,83.29,100.6
2019.8027397260273,0.972,411.71,83.3,100.6
2019.805479452055,0.99,411.84,83.3,100.61
2019.8082191780823,0.946,411.84,83.31,100.61
2019.8109589041096,0.981,411.81,83.31,100.61
2019.813698630137,0.968,411.88,83.28,100.61
2019.8164383561643,1.004,411.91,83.31,100.62
2019.8191780821917,0.978,411.83,83.32,100.62
2019.8219178082193,0.98,411.96,83.35,100.62
2019.8246575342466,0.997,411.99,83.34,100.62
2019.827397260274,0.982,411.84,83.35,100.63
2019.8301369863013,0.954,411.86,83.34,100.63
2019.8328767123287,1.018,411.91,83.35,100.63
2019.835616438356,0.995,411.88,83.35,100.64
2019.8383561643836,0.989,411.91,83.34,100.64
2019.841095890411,1.024,411.86,83.35,100.64
2019.8438356164384,0.991,411.87,83.36,100.64
2019.8465753424657,0.959,411.95,83.35,100.65
2019.849315068493,1.002,411.99,83.36,100.65
2019.8520547945207,1.005,412.01,83.35,100.65
2019.854794520548,0.962,411.9,83.36,100.65
2019.8575342465754,0.96,412.06,83.34,100.66
2019.8602739726027,0.936,412.04,83.34,100.66
2019.86301369863,1.008,411.9,83.36,100.66
2019.8657534246574,1.012,411.96,83.35,100.67
2019.868493150685,0.978,411.91,83.36,100.67
2019.8712328767124,0.962,411.95,83.34,100.67
2019.8739726027397,0.978,411.9,83.35,100.67
2019.876712328767,0.946,412.0,83.35,100.68
2019.8794520547945,0.945,411.89,83.35,100.68
2019.8821917808218,0.974,411.91,83.34,100.68
2019.8849315068494,0.964,411.89,83.34,100.68
2019.8876712328768,0.987,411.97,83.37,100.69
2019.890410958904,1.017,411.95,83.36,100.69
2019.8931506849315,0.973,411.93,83.35,100.69
2019.8958904109588,0.971,411.92,83.35,100.7
2019.8986301369864,1.027,411.97,83.35,100.7
2019.9013698630138,0.972,411.92,83.34,100.7
2019.9041095890411,1.016,412.03,83.4,100.7
2019.9068493150685,0.973,412.07,83.39,100.71
2019.9095890410958,1.0,412.03,83.39,100.71
2019.9123287671232,0.99,412.08,83.4,100.71
2019.9150684931508,1.035,412.06,83.41,100.72
2019.9178082191781,0.969,412.08,83.4,100.72
2019.9205479452055,0.986,411.99,83.39,100.72
2019.9232876712329,0.981,412.06,83.39,100.72
2019.9260273972602,1.001,412.01,83.42,100.73
2019.9287671232876,0.989,411.96,83.39,100.73
2019.9315068493152,1.011,412.08,83.39,100.73
2019.9342465753425,1.022,412.06,83.4,100.73
2019.9369863013699,0.979,412.16,83.41,100.74
2019.9397260273972,0.952,412.01,83.4,100.74
2019.9424657534246,0.95,412.11,83.41,100.74
2019.945205479452,0.983,411.98,83.39,100.75
2019.9479452054795,0.977,412.09,83.39,100.75
2019.9506849315069,0.962,411.98,83.4,100.75
2019.9534246575342,0.98,412.02,83.4,100.75
2019.9561643835616,0.995,412.02,83.39,100.76
2019.958904109589,0.977,412.01,83.4,100.76
2019.9616438356165,1.003,412.09,83.4,100.76
2019.964383561644,0.945,412.02,83.39,100.76
2019.9671232876713,1.006,412.05,83.4,100.77
2019.9698630136986,0.993,411.98,83.4,100.77
2019.972602739726,0.967,411.98,83.39,100.77
2019.9753424657533,0.96,412.06,83.41,100.78
2019.978082191781,0.988,412.02,83.39,100.78
2019.9808219178083,0.994,412.03,83.42,100.78
2019.9835616438356,0.955,412.07,83.41,100.78
2019.986301369863,0.986,412.19,83.44,100.79
2019.9890410958903,0.988,412.03,83.41,100.79
2019.9917808219177,0.978,412.05,83.4,100.79
2019.9945205479453,0.98,411.98,83.39,100.79
2019.9972602739726,0.963,411.98,83.42,100.8
2020.0,0.963,412.14,83.39,100.8
2020.0027397260274,1.032,413.35,85.64,102.5
2020.0054794520547,1.021,413.46,85.65,102.51
2020.0082191780823,1.016,413.5,85.66,102.51
2020.0109589041097,1.012,413.43,85.66,102.51
2020.013698630137,1.019,413.45,85.65,102.51
2020.0164383561644,1.03,413.36,85.65,102.52
2020.0191780821917,1.049,413.48,85.66,102.52
2020.021917808219,1.009,413.44,85.66,102.52
2020.0246575342467,1.029,413.36,85.64,102.52
2020.027397260274,0.981,413.43,85.67,102.53
2020.0301369863014,1.031,413.39,85.66,102.53
2020.0328767123287,1.011,413.44,85.67,102.53
2020.035616438356,1.034,413.45,85.64,102.54
2020.0383561643835,1.056,413.45,85.65,102.54
2020.041095890411,1.015,413.46,85.65,102.54
2020.0438356164384,1.034,413.36,85.65,102.54
2020.0465753424658,1.024,413.41,85.63,102.55
2020.0493150684931,1.017,413.43,85.66,102.55
2020.0520547945205,1.021,413.48,85.64,102.55
2020.054794520548,1.037,413.48,85.63,102.55
2020.0575342465754,0.978,413.53,85.65,102.56
2020.0602739726028,1.023,413.5,85.66,102.56
2020.0630136986301,1.023,413.45,85.62,102.56
2020.0657534246575,1.019,413.48,85.66,102.57
2020.0684931506848,1.024,413.45,85.64,102.57
2020.0712328767124,1.039,413.47,85.68,102.57
2020.0739726027398,1.009,413.51,85.65,102.57
2020.0767123287671,0.993,413.46,85.64,102.58
2020.0794520547945,1.025,413.34,85.64,102.58
2020.0821917808219,1.008,413.51,85.7,102.58
2020.0849315068492,1.008,413.61,85.7,102.58
2020.0876712328768,1.046,413.4,85.69,102.59
2020.0904109589042,1.023,413.52,85.7,102.59
2020.0931506849315,1.055,413.55,85.69,102.59
2020.0958904109589,1.01,413.53,85.7,102.6
2020.0986301369862,1.023,413.48,85.7,102.6
2020.1013698630136,1.02,413.51,85.71,102.6
2020.1041095890412,1.001,413.55,85.7,102.6
2020.1068493150685,1.01,413.48,85.7,102.61
2020.109589041096,1.008,413.65,85.68,102.61
2020.1123287671232,0.992,413.62,85.69,102.61
2020.1150684931506,1.044,413.55,85.7,102.62
2020.1178082191782,1.036,413.54,85.7,102.62
2020.1205479452055,0.997,413.5,85.71,102.62
2020.123287671233,1.043,413.47,85.69,102.62
2020.1260273972603,1.006,413.5,85.72,102.63
2020.1287671232876,1.018,413.51,85.71,102.63
2020.131506849315,1.033,413.46,85.7,102.63
2020.1342465753426,1.032,413.66,85.69,102.63
2020.13698630137,1.026,413.54,85.72,102.64
2020.1397260273973,1.012,413.5,85.71,102.64
2020.1424657534246,1.003,413.47,85.7,102.64
2020.145205479452,0.973,413.54,85.71,102.65
2020.1479452054793,1.027,413.56,85.69,102.65
2020.150684931507,1.01,413.56,85.69,102.65
2020.1534246575343,1.063,413.55,85.72,102.65
2020.1561643835616,1.046,413.57,85.69,102.66
2020.158904109589,1.013,413.5,85.68,102.66
2020.1616438356164,1.008,413.6,85.7,102.66
2020.164383561644,0.986,413.63,85.76,102.66
2020.1671232876713,1.015,413.63,85.73,102.67
2020.1698630136987,1.033,413.68,85.75,102.67
2020.172602739726,1.016,413.6,85.75,102.67
2020.1753424657534,1.004,413.67,85.76,102.68
2020.1780821917807,1.043,413.67,85.75,102.68
2020.1808219178083,1.035,413.61,85.75,102.68
2020.1835616438357,1.007,413.68,85.76,102.68
2020.186301369863,1.028,413.65,85.75,102.69
2020.1890410958904,0.998,413.63,85.75,102.69
2020.1917808219177,1.009,413.68,85.77,102.69
2020.194520547945,1.029,413.65,85.76,102.69
2020.1972602739727,1.019,413.62,85.75,102.7
2020.2,1.035,413.63,85.74,102.7
2020.2027397260274,1.024,413.56,85.76,102.7
2020.2054794520548,0.996,413.7,85.74,102.71
2020.2082191780821,0.988,413.63,85.75,102.71
2020.2109589041097,1.018,413.65,85.76,102.71
2020.213698630137,1.035,413.66,85.76,102.71
2020.2164383561644,0.977,413.64,85.74,102.72
2020.2191780821918,0.995,413.64,85.73,102.72
2020.2219178082191,1.011,413.66,85.76,102.72
2020.2246575342465,1.019,413.6,85.76,102.72
2020.227397260274,1.041,413.65,85.74,102.73
2020.2301369863014,1.036,413.6,85.75,102.73
2020.2328767123288,1.043,413.6,85.75,102.73
2020.2356164383561,1.021,413.72,85.75,102.74
2020.2383561643835,1.026,413.64,85.74,102.74
2020.2410958904109,1.017,413.6,85.75,102.74
2020.2438356164384,1.027,413.68,85.74,102.74
2020.2465753424658,1.013,413.68,85.8,102.75
2020.2493150684932,1.031,413.78,85.8,102.75
2020.2520547945205,1.027,413.67,85.79,102.75
2020.2547945205479,1.008,413.79,85.8,102.75
2020.2575342465752,1.016,413.74,85.8,102.76
2020.2602739726028,1.021,413.76,85.79,102.76
2020.2630136986302,1.031,413.66,85.81,102.76
2020.2657534246575,0.993,413.76,85.8,102.77
2020.268493150685,1.007,413.88,85.81,102.77
2020.2712328767122,1.029,413.7,85.82,102.77
2020.2739726027398,1.009,413.76,85.79,102.77
2020.2767123287672,1.029,413.74,85.8,102.78
2020.2794520547945,1.03,413.67,85.8,102.78
2020.282191780822,1.036,413.7,85.8,102.78
2020.2849315068493,1.006,413.64,85.79,102.78
2020.2876712328766,1.039,413.75,85.81,102.79
2020.2904109589042,1.013,413.71,85.79,102.79
2020.2931506849316,1.035,413.73,85.8,102.79
2020.295890410959,1.021,413.75,85.81,102.8
2020.2986301369863,1.024,413.73,85.82,102.8
2020.3013698630136,1.001,413.78,85.82,102.8
2020.304109589041,1.055,413.81,85.79,102.8
2020.3068493150686,0.988,413.72,85.79,102.81
2020.309589041096,0.996,413.73,85.81,102.81
2020.3123287671233,0.987,413.85,85.81,102.81
2020.3150684931506,1.028,413.75,85.8,102.82
2020.317808219178,0.998,413.84,85.8,102.82
2020.3205479452056,1.026,413.68,85.81,102.82
2020.323287671233,1.008,413.81,85.8,102.82
2020.3260273972603,1.018,413.69,85.81,102.83
2020.3287671232877,1.029,413.89,85.85,102.83
2020.331506849315,1.0,413.83,85.84,102.83
2020.3342465753424,1.034,413.78,85.85,102.83
2020.33698630137,1.015,413.75,85.84,102.84
2020.3397260273973,1.026,413.84,85.86,102.84
2020.3424657534247,1.015,413.84,85.85,102.84
2020.345205479452,1.033,413.94,85.85,102.85
2020.3479452054794,0.99,413.84,85.85,102.85
2020.3506849315067,1.025,413.78,85.85,102.85
2020.3534246575343,0.989,413.84,85.86,102.85
2020.3561643835617,1.038,413.85,85.85,102.86
2020.358904109589,0.984,413.87,85.85,102.86
2020.3616438356164,1.005,413.82,85.85,102.86
2020.3643835616438,0.981,413.86,85.84,102.86
2020.3671232876711,0.995,413.84,85.84,102.87
2020.3698630136987,1.032,413.79,85.84,102.87
2020.372602739726,1.019,413.85,85.86,102.87
2020.3753424657534,1.031,413.84,85.85,102.88
2020.3780821917808,1.026,413.76,85.86,102.88
2020.3808219178081,1.012,413.84,85.84,102.88
2020.3835616438357,1.054,413.85,85.85,102.88
2020.386301369863,1.027,413.87,85.87,102.89
2020.3890410958904,1.025,413.83,85.85,102.89
2020.3917808219178,1.024,413.91,85.84,102.89
2020.3945205479451,1.015,413.79,85.85,102.89
2020.3972602739725,1.058,413.76,85.85,102.9
2020.4,1.016,413.83,85.86,102.9
2020.4027397260274,0.987,413.88,85.83,102.9
2020.4054794520548,1.006,413.78,85.85,102.91
2020.4082191780822,1.03,413.91,85.86,102.91
2020.4109589041095,1.034,413.87,85.9,102.91
2020.4136986301369,1.02,413.98,85.9,102.91
2020.4164383561645,1.008,413.97,85.91,102.92
